source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,ХОВД САЛБАРЫН ЗАХИРАЛ,Мандал Дижитал Кредит ББСБ ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Техник ур чадвар
Zangia,СЭЛЭНГЭ САЛБАРЫН ЗАХИРАЛ,Мандал Дижитал Кредит ББСБ ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Бусад
Zangia,ЕРӨНХИЙ ЭМЧ /СУВИЛАЛ/,Монос Групп,4000000,4500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Гадаад хэл
Zangia,ЗОЧИД БУУДЛЫН МЕНЕЖЕР /СУВИЛАЛ/,Монос Групп,4000000,4500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Гадаад хэл | Туршлага
Zangia,Ахлах брэнд менежер /Дельта Партнерс ХХК-Lowa дэлг,Дельта Холдинг,5000000,5500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Гадаад хэл
Zangia,"Борлуулалт, үйл ажиллагааны ахлах менежер-Lowa дэл",Дельта Холдинг,4000000,4500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Гадаад хэл
Zangia,Үйлдвэрийн дарга,ИХ БОДЬ ЗУУРМАГ,5000000,5500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Ерөнхий нягтлан бодогч /Их Бодь Констракшн ХХК/,"""Их Бодь Групп"" ХХК",5500000,6000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Техник ур чадвар
Zangia,ҮЙЛДВЭРИЙН МЕНЕЖЕР,Оюундарь-Эх,4000000,4500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Мэдлэг | Техник ур чадвар
Zangia,Салбарын захирал,Богд Банк,7500000,8000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Гадаад хэл
Zangia,Ерөнхий нягтлан бодогч,Цайдам Трейд ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Мэргэжлийн мэдлэг | Багаар ажиллах чадвар | Тогтвор суурьшил
Zangia,Эдийн Засагч (импорт),Номин Холдинг,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Боловсрол | Туршлага | Программ хангамж | Ур чадвар
Lambda Global,Chief Electrical Engineer (Concentrator Plant 14/14),HR Mongolia,7000000,8000000,"[{'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Тэтгэврийн хуримтлал', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Manager Technical Academy,MSM Group,5500000,8000000,"[{'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': None}, {'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Компаний машин/унаа', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}, {'name': 'Улирал бүр бонус', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Үдийн хоол /төлбөргүй/', 'description': None}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн удирдлагын албаны дарга,Туршлага | Ур чадвар | Хэлний мэдлэг | Хандлага | Хандлага | Хандлага
Lambda Global,Бизнес хөгжүүлэлтийн албаны дарга,Таван Богд Групп,6000000,7000000,"[{'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Орон сууцны дэмжлэг', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Хэлний мэдлэг | Ур чадвар | Ур чадвар | Ур чадвар | Давуу тал
Lambda Global,Procurement Head of Mining,HR Mongolia,6000000,7000000,"[{'name': 'Тэтгэврийн хуримтлал', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Ахлах брэнд менежер,PCMALL,6500000,7000000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Орон сууцны дэмжлэг', 'description': None}, {'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Gym/Yoga/Wellness гишүүнчлэл', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Давуу тал | Хэлний мэдлэг | Давуу тал
Lambda Global,Бизнес хөгжлийн албаны дарга,Milk JSC,6000000,6500000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Тэтгэврийн хуримтлал', 'description': None}, {'name': 'Хүүхэд асрах дэмжлэг', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Компаний машин/унаа', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}, {'name': 'Компанийн хувьцаа', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': None}, {'name': 'Өглөөний цай /үнэгүй/', 'description': None}, {'name': 'Gym/Yoga/Wellness гишүүнчлэл', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Орон сууцны дэмжлэг', 'description': None}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': None}, {'name': 'Үдийн хоол /төлбөргүй/', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,
Lambda Global,Албаны дарга /Уламжлалт эрчим хүч/,"""Монголын Алт"" (МАК) ХХК",6000000,6500000,"[{'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}, {'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Компаний машин/унаа', 'description': None}, {'name': 'Тэтгэврийн хуримтлал', 'description': None}, {'name': 'Сайн дурын ажил /цалинтай/', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Орон сууцны дэмжлэг', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Маркетинг борлуулалтын дарга,Lambda Global,5000000,6000000,"[{'name': 'Уян хатан ажлын цаг', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': None}, {'name': 'Алсаас ажиллах боломж', 'description': None}, {'name': 'Компаний ашгаас хүртэх', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Хүний нөөцийн албаны дарга /Холдингийн хэмжээнд/,Delta Holding LLC,5500000,6000000,"[{'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,ХҮНИЙ НӨӨЦИЙН АЛБАНЫ ДАРГА,Карьер Мастер,5000000,6000000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}, {'name': 'Үдийн хоол /төлбөргүй/', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Туршлага | Мэдлэг | Ур чадвар | Туршлага | Ур чадвар | Давуу тал
Lambda Global,Ахлах брэнд менежер,Delta Holding LLC,5000000,5500000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Хоол үйлдвэрлэлийн албаны дарга,АЙ ДИ ЭМ ЭН,4000000,5000000,"[{'name': 'Улирал бүр бонус', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Үдийн хоол /төлбөргүй/', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Давуу тал | Туршлага | Туршлага | Туршлага
Lambda Global,Ерөнхий менежер,Urban World LLC,4500000,5000000,"[{'name': 'Компаний ашгаас хүртэх', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Гүйцэтгэх захирал,
Lambda Global,Ерөнхий менежер /lounge & Nightclub/,Гялалзахын хөндий ХХК,3500000,5000000,"[{'name': 'Ажилчдын хямдрал', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Гүйцэтгэх захирал,
Lambda Global,Ресортын ерөнхий менежер /Тэрэлжид/,Гялалзахын хөндий ХХК,3500000,5000000,"[{'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Гүйцэтгэх захирал,
Lambda Global,Хүний нөөцийн ахлах менежер,Milk JSC,4000000,5000000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Тэтгэврийн хуримтлал', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Хүүхэд асрах дэмжлэг', 'description': None}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Өглөөний цай /үнэгүй/', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Gym/Yoga/Wellness гишүүнчлэл', 'description': None}, {'name': 'Компаний машин/унаа', 'description': None}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}, {'name': 'Үдийн хоол /төлбөргүй/', 'description': None}, {'name': 'Орон сууцны дэмжлэг', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}, {'name': 'Компанийн хувьцаа', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,
Lambda Global,БОРЛУУЛАЛТЫН АЛБАНЫ ДАРГА,Сафаа трейд ХХК,4500000,5000000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Өглөөний цай /үнэгүй/', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Маркетингийн ахлах менежер,Milk JSC,4000000,5000000,"[{'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}, {'name': 'Компанийн хувьцаа', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Компаний машин/унаа', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}, {'name': 'Өглөөний цай /үнэгүй/', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Орон сууцны дэмжлэг', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Хүүхэд асрах дэмжлэг', 'description': None}, {'name': 'Gym/Yoga/Wellness гишүүнчлэл', 'description': None}, {'name': 'Үдийн хоол /төлбөргүй/', 'description': None}, {'name': 'Тэтгэврийн хуримтлал', 'description': None}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': None}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,ТӨЛӨВЛӨЛТ ШИНЖИЛГЭЭНИЙ АХЛАХ МЕНЕЖЕР,Mongolian Star Distribution LLC,4000000,4500000,"[{'name': 'Улирал бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Хэлний мэдлэг | Нэмэлт
Lambda Global,АХЛАХ НЯГТЛАН БОДОГЧ,Gobi Infrastructure Partners LLC,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Хэлний мэдлэг
Lambda Global,"Эдийн засагч, ахлах нягтлан бодогч",Номин Холдинг ХХК,4000000,4500000,"[{'name': 'Улирал бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Lambda Global,Ахлах нягтлан бодогч,Юнайтэд прожектс корпорэйшн ХХК,4000000,4500000,"[{'name': 'Хагас жил бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Lambda Global,Бизнес хөгжлийн ахлах менежер (Яармагт толгой компани),NEW PROGRESS GROUP,4000000,4500000,"[{'name': 'Жилийн эцсийн бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,
Lambda Global,АХЛАХ ХАРИЛЦАГЧИЙН МЕНЕЖЕР,Капитрон банк,3000000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Lambda Global,Ерөнхий дансны ахлах нягтлан бодогч,Номин Холдинг ХХК,3500000,4000000,"[{'name': 'Улирал бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Туршлага
Lambda Global,БИЗНЕС ХӨГЖИЛ ХАРИУЦСАН АХЛАХ МЕНЕЖЕР /БЭЛ ИНВЕСТМЕНТ/,МОНОС ГРУПП,3500000,4000000,"[{'name': 'Улирал бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Lambda Global,"Захиргаа удирдлагын газрын ахлах менежер, Комплайнсын ажилтан",Amar Daatgal LLC,3000000,4000000,"[{'name': 'Хагас жил бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Эрсдэлийн ахлах менежер,Invescore NBFI JSC,3000000,4000000,"[{'name': 'Хагас жил бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Lambda Global,Маркетингийн менежер,Gerege Systems LLC,2500000,3500000,"[{'name': 'Тушаал ахих боломж', 'description': 'Career advancement opportunities'}, {'name': 'Уян хатан ажлын цаг', 'description': 'Flexible working hours'}, {'name': 'Шинэ', 'description': 'New job opening'}, {'name': 'Цалинтай чөлөө', 'description': 'Paid time off'}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ажлын туршлага
Lambda Global,Салбарын эрхлэгч,Транскапитал ББСБ,3000000,3500000,"[{'name': 'Баталгаажсан', 'description': 'Verified job'}, {'name': 'Цалинтай чөлөө', 'description': 'Paid time off'}, {'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': 'Tuition reimbursement'}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': 'Extended new parent leave'}, {'name': 'Улирал бүр бонус', 'description': 'Quarterly bonus'}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Бүтээгдэхүүн хөгжүүлэлтийн ахлах менежер,"""Дижитал концепт"" ХХК /GS25/",3000000,3500000,"[{'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': 'Extended new parent leave'}, {'name': 'Хүүхэд асрах дэмжлэг', 'description': 'Childcare support'}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': 'Work from home some days'}, {'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': 'Tuition reimbursement'}, {'name': 'Тушаал ахих боломж', 'description': 'Career advancement opportunities'}, {'name': 'Улирал бүр бонус', 'description': 'Quarterly bonus'}, {'name': 'Уян хатан ажлын цаг', 'description': 'Flexible working hours'}, {'name': 'Gym/Yoga/Wellness гишүүнчлэл', 'description': 'Gym/Yoga/Wellness membership'}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': 'Private health insurance'}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': 'Mental health support'}, {'name': 'Ажилчдын хямдрал', 'description': 'Employee discounts'}, {'name': 'Цалинтай чөлөө', 'description': 'Paid time off'}, {'name': 'Баталгаажсан', 'description': 'Verified job'}, {'name': 'Хагас жил бүр бонус', 'description': 'Semi-annual bonus'}]",Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,Худалдан авалтын албаны ахлах менежер,Solar camp llc,2500000,3000000,"[{'name': 'Уян хатан ажлын цаг', 'description': 'Flexible working hours'}, {'name': 'Баталгаажсан', 'description': 'Verified job'}, {'name': 'Тушаал ахих боломж', 'description': 'Career advancement opportunities'}, {'name': 'Компаний ашгаас хүртэх', 'description': 'Profit sharing'}, {'name': 'Ажилчдын хямдрал', 'description': 'Employee discounts'}, {'name': 'Шинэ', 'description': 'New job opening'}]",Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Lambda Global,ШАТАХУУН ТҮГЭЭХ СТАНЦЫН НЯРАВ-ЭРХЛЭГЧ,Tes petroleum,2000000,2500000,"[{'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
